太魯閣國家公園管理處,196,畢祿山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,197,鋸齒連峰,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,198,鋸山東峰前營地,H,1,1,0,0,16,16,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,199,羊頭山主稜岔路口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,200,羊頭山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,201,羊頭山登山口,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,202,太魯閣國家公園管理處,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,203,得卡倫步道,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,204,大禮部落砂卡礑林道叉路口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,205,大同部落,H,1,1,0,0,30,30,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,206,千里眼山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,207,最後水源營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,208,清水山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,89,巴達岡駐在所,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
